  [24, 12, 20, 39, 86, 68, 1, 7, 43, 17, 0, 89, 49, 48, 13, 84, 8, 12, 85, 78, 15, 12, 51, 48, 69, 89, 42, 54, 3, 26, 96, 16, 11, 15, 31, 2, 1, 34, 48, 90, 50, 67, 41, 24, 37, 27, 11, 6, 16, 79, 34, 2, 8, 100, 17, 64, 16, 43, 41, 9],
  [72, 91, 27, 1, 80, 51, 2, 60, 83, 5, 89, 0, 61, 7, 25, 8, 28, 30, 34, 33, 28, 92, 49, 75, 17, 32, 25, 65, 31, 4, 10, 45, 5, 4, 76, 48, 11, 23, 12, 40, 86, 2, 49, 29, 86, 2, 1, 41, 37, 36, 62, 13, 42, 34, 45, 18, 76, 41, 9, 24],
  [63, 1, 75, 80, 49, 39, 28, 50, 35, 17, 49, 61, 0, 18, 41, 70, 80, 38, 20, 39, 16, 41, 16, 17, 42, 78, 11, 15, 40, 34, 4, 20, 78, 20, 65, 65, 33, 20, 43, 5, 41, 76, 93, 68, 19, 43, 14, 29, 73, 100, 22, 55, 33, 9, 42, 65, 5, 31, 16, 13],
  [34, 45, 9, 50, 9, 1, 30, 31, 57, 27, 48, 7, 18, 0, 27, 3, 22, 44, 42, 26, 98, 19, 2, 12, 90, 18, 43, 17, 31, 35, 39, 46, 8, 29, 37, 32, 60, 44, 30, 76, 96, 13, 20, 5, 81, 33, 49, 75, 33, 33, 44, 33, 41, 43, 1, 12, 20, 29, 95, 55],
  [7, 9, 15, 16, 19, 77, 47, 87, 22, 48, 13, 25, 41, 27, 0, 11, 27, 7, 62, 43, 21, 68, 18, 77, 34, 73, 1, 76, 74, 2, 32, 10, 24, 7, 19, 4, 29, 36, 41, 15, 70, 22, 97, 44, 48, 23, 12, 6, 18, 48, 35, 35, 19, 2, 43, 6, 94, 18, 31, 88],
  [27, 26, 39, 81, 19, 28, 17, 49, 28, 50, 84, 8, 70, 3, 11, 0, 43, 12, 33, 19, 29, 45, 76, 61, 27, 82, 35, 18, 28, 17, 38, 14, 30, 12, 29, 49, 24, 45, 30, 7, 6, 27, 18, 56, 96, 15, 11, 48, 41, 37, 21, 20, 65, 70, 8, 98, 90, 42, 68, 28],
  [73, 40, 21, 1, 65, 93, 9, 56, 33, 14, 8, 28, 80, 22, 27, 43, 0, 5, 83, 41, 9, 97, 35, 26, 40, 100, 39, 46, 61, 27, 17, 21, 48, 48, 46, 15, 53, 81, 68, 13, 33, 45, 13, 12, 46, 94, 24, 14, 8, 31, 40, 14, 17, 69, 2, 56, 95, 19, 4, 33],
  [99, 36, 81, 46, 37, 28, 54, 58, 44, 84, 12, 30, 38, 44, 7, 12, 5, 0, 34, 1, 57, 47, 86, 26, 16, 95, 53, 18, 39, 65, 21, 19, 40, 63, 7, 34, 26, 48, 40, 37, 23, 85, 15, 53, 40, 58, 55, 1, 26, 40, 46, 6, 31, 13, 50, 13, 44, 36, 49, 9],
  [80, 9, 39, 79, 57, 26, 78, 47, 91, 33, 85, 34, 20, 42, 62, 33, 83, 34, 0, 28, 34, 43, 62, 23, 21, 17, 94, 46, 98, 43, 2, 35, 80, 38, 7, 10, 15, 59, 50, 1, 89, 15, 44, 73, 8, 66, 15, 42, 32, 57, 21, 30, 3, 74, 18, 27, 72, 76, 47, 98],
  [77, 55, 5, 2, 39, 33, 19, 29, 55, 9, 78, 33, 39, 26, 43, 19, 41, 1, 28, 0, 37, 28, 23, 94, 3, 78, 47, 11, 94, 1, 15, 30, 59, 66, 60, 45, 10, 9, 5, 49, 18, 47, 18, 27, 27, 5, 32, 1, 34, 73, 11, 25, 8, 9, 8, 40, 67, 26, 59, 8],
  [25, 90, 35, 36, 19, 96, 46, 43, 10, 60, 15, 28, 16, 98, 21, 29, 9, 57, 34, 37, 0, 38, 72, 72, 64, 23, 12, 13, 65, 5, 45, 43, 36, 42, 44, 45, 18, 26, 23, 4, 22, 15, 68, 57, 18, 22, 36, 98, 19, 15, 14, 9, 17, 25, 55, 11, 19, 39, 94, 6],
  [5, 28, 6, 8, 69, 98, 47, 73, 77, 37, 12, 92, 41, 19, 68, 45, 97, 47, 43, 28, 38, 0, 5, 2, 21, 24, 26, 25, 56, 19, 55, 23, 20, 45, 71, 7, 21, 28, 98, 26, 48, 48, 7, 13, 12, 80, 11, 82, 56, 19, 4, 16, 45, 26, 65, 98, 19, 11, 63, 67],
  [83, 19, 20, 35, 7, 4, 10, 51, 95, 39, 51, 49, 16, 2, 18, 76, 35, 86, 62, 23, 72, 5, 0, 47, 25, 2, 32, 80, 42, 50, 98, 31, 37, 35, 12, 33, 50, 62, 22, 30, 30, 85, 30, 19, 24, 41, 82, 68, 87, 44, 59, 50, 22, 89, 51, 22, 51, 18, 43, 85],
  [49, 15, 70, 6, 54, 30, 42, 25, 35, 31, 48, 75, 17, 12, 77, 61, 26, 26, 23, 94, 72, 2, 47, 0, 24, 33, 70, 29, 29, 10, 94, 19, 14, 38, 75, 81, 52, 80, 10, 75, 16, 13, 28, 67, 16, 95, 3, 44, 58, 55, 10, 94, 62, 35, 25, 6, 69, 22, 21, 56],
  [71, 32, 65, 75, 69, 76, 50, 95, 24, 42, 69, 17, 42, 90, 34, 27, 40, 16, 21, 3, 64, 21, 25, 24, 0, 19, 27, 43, 29, 11, 19, 15, 47, 10, 15, 20, 77, 1, 76, 30, 38, 84, 31, 61, 42, 49, 20, 75, 2, 40, 50, 10, 17, 79, 14, 92, 5, 34, 39, 32],
  [19, 90, 90, 60, 9, 100, 33, 19, 3, 42, 89, 32, 78, 18, 73, 82, 100, 95, 17, 78, 23, 24, 2, 33, 19, 0, 15, 19, 36, 77, 43, 2, 87, 10, 32, 2, 33, 43, 100, 20, 42, 89, 41, 20, 38, 65, 30, 57, 4, 59, 74, 50, 16, 85, 4, 19, 56, 47, 14, 1],
  [76, 2, 49, 62, 13, 35, 48, 40, 38, 33, 42, 25, 11, 43, 1, 35, 39, 53, 94, 47, 12, 26, 32, 70, 27, 15, 0, 82, 91, 42, 2, 5, 43, 28, 40, 11, 26, 81, 8, 77, 10, 1, 13, 43, 1, 38, 40, 33, 34, 34, 66, 18, 44, 87, 80, 67, 5, 53, 30, 57],
  [79, 30, 55, 81, 97, 16, 41, 21, 98, 44, 54, 65, 15, 17, 76, 18, 46, 18, 46, 11, 13, 25, 80, 29, 43, 19, 82, 0, 13, 51, 8, 44, 44, 33, 19, 23, 40, 4, 76, 18, 99, 42, 5, 26, 3, 11, 3, 21, 88, 34, 4, 22, 42, 62, 33, 38, 45, 35, 23, 33],
  [9, 49, 10, 13, 17, 34, 52, 29, 72, 17, 3, 31, 40, 31, 74, 28, 61, 39, 98, 94, 65, 56, 42, 29, 29, 36, 91, 13, 0, 10, 32, 17, 11, 43, 25, 46, 46, 98, 91, 23, 34, 64, 47, 49, 80, 9, 46, 9, 56, 69, 46, 58, 29, 2, 29, 39, 24, 2, 83, 43],
  [15, 98, 65, 62, 36, 87, 92, 3, 35, 68, 26, 4, 34, 35, 2, 17, 27, 65, 43, 1, 5, 19, 50, 10, 11, 77, 42, 51, 10, 0, 41, 3, 33, 24, 77, 43, 13, 53, 32, 86, 5, 3, 23, 96, 5, 8, 40, 63, 14, 8, 83, 17, 25, 94, 82, 58, 41, 30, 52, 35],
  [4, 44, 63, 9, 30, 18, 61, 5, 2, 11, 96, 10, 4, 39, 32, 38, 17, 21, 2, 15, 45, 55, 98, 94, 19, 43, 2, 8, 32, 41, 0, 6, 19, 87, 60, 2, 49, 38, 7, 47, 44, 37, 77, 2, 39, 26, 34, 53, 68, 64, 47, 12, 92, 56, 42, 27, 22, 12, 83, 58],
  [37, 60, 16, 38, 7, 81, 20, 47, 11, 17, 16, 45, 20, 46, 10, 14, 21, 19, 35, 30, 43, 23, 31, 19, 15, 2, 5, 44, 17, 3, 6, 0, 17, 99, 55, 6, 91, 18, 48, 22, 36, 50, 58, 83, 4, 91, 40, 17, 90, 84, 15, 100, 36, 31, 40, 41, 19, 75, 34, 59],
  [1, 38, 38, 14, 76, 42, 12, 29, 46, 33, 11, 5, 78, 8, 24, 30, 48, 40, 80, 59, 36, 20, 37, 14, 47, 87, 43, 44, 11, 33, 19, 17, 0, 38, 78, 11, 1, 42, 84, 16, 18, 40, 8, 24, 54, 45, 35, 88, 10, 46, 3, 89, 55, 38, 15, 8, 81, 14, 2, 46],
  [61, 86, 75, 75, 19, 1, 82, 3, 1, 50, 15, 4, 20, 29, 7, 12, 48, 63, 38, 66, 42, 45, 35, 38, 10, 10, 28, 33, 43, 24, 87, 99, 38, 0, 71, 2, 35, 25, 25, 27, 47, 87, 30, 77, 79, 17, 31, 29, 40, 94, 94, 51, 4, 92, 89, 14, 14, 86, 21, 1],
  [31, 39, 61, 14, 64, 16, 74, 91, 36, 82, 31, 76, 65, 37, 19, 29, 46, 7, 7, 60, 44, 71, 12, 75, 15, 32, 40, 19, 25, 77, 60, 55, 78, 71, 0, 2, 90, 17, 9, 24, 31, 37, 19, 2, 49, 69, 67, 11, 13, 4, 30, 17, 88, 47, 3, 48, 75, 81, 4, 12],
  [1, 3, 47, 26, 44, 5, 28, 96, 73, 29, 2, 48, 65, 32, 4, 49, 15, 34, 10, 45, 45, 7, 33, 81, 20, 2, 11, 23, 46, 43, 2, 6, 11, 2, 2, 0, 4, 83, 64, 35, 41, 29, 89, 65, 31, 55, 29, 14, 73, 3, 1, 23, 5, 35, 22, 39, 23, 18, 1, 81],
  [78, 7, 33, 80, 50, 76, 16, 27, 17, 11, 1, 11, 33, 60, 29, 24, 53, 26, 15, 10, 18, 21, 50, 52, 77, 33, 26, 40, 46, 13, 49, 91, 1, 35, 90, 4, 0, 100, 42, 11, 27, 40, 12, 21, 8, 100, 43, 48, 30, 37, 45, 42, 30, 89, 10, 26, 100, 33, 85, 93],
  [77, 73, 4, 93, 84, 9, 13, 54, 38, 9, 34, 23, 20, 44, 36, 45, 81, 48, 59, 9, 26, 28, 62, 80, 1, 43, 81, 4, 98, 53, 38, 18, 42, 25, 17, 83, 100, 0, 71, 34, 54, 23, 55, 1, 41, 30, 65, 100, 99, 20, 74, 16, 73, 22, 9, 34, 14, 92, 33, 44],
  [67, 45, 78, 28, 25, 35, 2, 75, 43, 15, 48, 12, 43, 30, 41, 30, 68, 40, 50, 5, 23, 98, 22, 10, 76, 100, 8, 76, 91, 32, 7, 48, 84, 25, 9, 64, 42, 71, 0, 37, 36, 73, 12, 24, 92, 45, 67, 100, 79, 88, 19, 10, 26, 36, 38, 17, 81, 41, 96, 4],
  [18, 52, 23, 63, 44, 18, 2, 34, 32, 93, 90, 40, 5, 76, 15, 7, 13, 37, 1, 49, 4, 26, 30, 75, 30, 20, 77, 18, 23, 86, 47, 22, 16, 27, 24, 35, 11, 34, 37, 0, 73, 43, 2, 87, 84, 38, 13, 43, 30, 66, 30, 25, 98, 59, 24, 7, 47, 32, 50, 43],
  [9, 56, 37, 16, 98, 26, 66, 14, 7, 47, 50, 86, 41, 96, 70, 6, 33, 23, 89, 18, 22, 48, 30, 16, 38, 42, 10, 99, 34, 5, 44, 36, 18, 47, 31, 41, 27, 54, 36, 73, 0, 26, 61, 31, 73, 26, 57, 11, 15, 48, 35, 77, 8, 73, 78, 26, 46, 74, 6, 99],
  [39, 34, 28, 37, 6, 63, 78, 5, 44, 15, 67, 2, 76, 13, 22, 27, 45, 85, 15, 47, 15, 48, 85, 13, 84, 89, 1, 42, 64, 3, 37, 50, 40, 87, 37, 29, 40, 23, 73, 43, 26, 0, 14, 3, 32, 41, 40, 9, 42, 48, 38, 50, 89, 47, 94, 2, 21, 5, 24, 41],
  [3, 47, 13, 66, 9, 70, 26, 89, 34, 35, 41, 49, 93, 20, 97, 18, 13, 15, 44, 18, 68, 7, 30, 28, 31, 41, 13, 5, 47, 23, 77, 58, 8, 30, 19, 89, 12, 55, 12, 2, 61, 14, 0, 48, 20, 69, 34, 60, 23, 100, 28, 61, 66, 73, 64, 19, 77, 50, 34, 34],
  [2, 57, 62, 21, 4, 17, 3, 28, 50, 38, 24, 29, 68, 5, 44, 56, 12, 53, 73, 27, 57, 13, 19, 67, 61, 20, 43, 26, 49, 96, 2, 83, 24, 77, 2, 65, 21, 1, 24, 87, 31, 3, 48, 0, 54, 49, 47, 40, 46, 33, 42, 57, 90, 90, 29, 98, 54, 11, 28, 19],
  [1, 99, 77, 40, 46, 80, 47, 42, 37, 20, 37, 86, 19, 81, 48, 96, 46, 40, 8, 27, 18, 12, 24, 16, 42, 38, 1, 3, 80, 5, 39, 4, 54, 79, 49, 31, 8, 41, 92, 84, 73, 32, 20, 54, 0, 23, 87, 54, 51, 11, 14, 22, 40, 52, 39, 3, 2, 62, 81, 66],
  [73, 10, 59, 14, 97, 51, 96, 5, 48, 21, 27, 2, 43, 33, 23, 15, 94, 58, 66, 5, 22, 80, 41, 95, 49, 65, 38, 11, 9, 8, 26, 91, 45, 17, 69, 55, 100, 30, 45, 38, 26, 41, 69, 49, 23, 0, 4, 33, 31, 1, 22, 6, 30, 33, 24, 35, 2, 31, 24, 44],
  [4, 26, 39, 70, 49, 60, 67, 44, 88, 9, 11, 1, 14, 49, 12, 11, 24, 55, 15, 32, 36, 11, 82, 3, 20, 30, 40, 3, 46, 40, 34, 40, 35, 31, 67, 29, 43, 65, 67, 13, 57, 40, 34, 47, 87, 4, 0, 13, 69, 30, 68, 10, 36, 31, 58, 35, 72, 21, 5, 14],
  [14, 8, 10, 45, 59, 31, 10, 85, 64, 89, 6, 41, 29, 75, 6, 48, 14, 1, 42, 1, 98, 82, 68, 44, 75, 57, 33, 21, 9, 63, 53, 17, 88, 29, 11, 14, 48, 100, 100, 43, 11, 9, 60, 40, 54, 33, 13, 0, 40, 14, 46, 26, 11, 30, 89, 14, 15, 24, 80, 5],
  [37, 42, 17, 26, 96, 41, 35, 29, 7, 99, 16, 37, 73, 33, 18, 41, 8, 26, 32, 34, 19, 56, 87, 58, 2, 4, 34, 88, 56, 14, 68, 90, 10, 40, 13, 73, 30, 99, 79, 30, 15, 42, 23, 46, 51, 31, 69, 40, 0, 21, 1, 42, 70, 3, 4, 37, 34, 16, 61, 66],
  [22, 11, 32, 17, 11, 42, 35, 51, 39, 11, 79, 36, 100, 33, 48, 37, 31, 40, 57, 73, 15, 19, 44, 55, 40, 59, 34, 34, 69, 8, 64, 84, 46, 94, 4, 3, 37, 20, 88, 66, 48, 48, 100, 33, 11, 1, 30, 14, 21, 0, 97, 27, 39, 13, 22, 39, 21, 55, 46, 39],
  [34, 84, 28, 21, 22, 62, 39, 30, 92, 52, 34, 62, 22, 44, 35, 21, 40, 46, 21, 11, 14, 4, 59, 10, 50, 74, 66, 4, 46, 83, 47, 15, 3, 94, 30, 1, 45, 74, 19, 30, 35, 38, 28, 42, 14, 22, 68, 46, 1, 97, 0, 7, 47, 34, 14, 23, 16, 85, 44, 94],
  [67, 12, 78, 41, 5, 2, 26, 13, 22, 5, 2, 13, 55, 33, 35, 20, 14, 6, 30, 25, 9, 16, 50, 94, 10, 50, 18, 22, 58, 17, 12, 100, 89, 51, 17, 23, 42, 16, 10, 25, 77, 50, 61, 57, 22, 6, 10, 26, 42, 27, 7, 0, 88, 5, 35, 29, 40, 3, 42, 60],
  [12, 18, 5, 70, 23, 93, 24, 72, 16, 35, 8, 42, 33, 41, 19, 65, 17, 31, 3, 8, 17, 45, 22, 62, 17, 16, 44, 42, 29, 25, 92, 36, 55, 4, 88, 5, 30, 73, 26, 98, 8, 89, 66, 90, 40, 30, 36, 11, 70, 39, 47, 88, 0, 38, 43, 8, 18, 53, 24, 31],
  [55, 80, 42, 63, 28, 41, 37, 72, 18, 19, 100, 34, 9, 43, 2, 70, 69, 13, 74, 9, 25, 26, 89, 35, 79, 85, 87, 62, 2, 94, 56, 31, 38, 92, 47, 35, 89, 22, 36, 59, 73, 47, 73, 90, 52, 33, 31, 30, 3, 13, 34, 5, 38, 0, 18, 1, 35, 19, 27, 77],
  [48, 9, 7, 58, 67, 94, 46, 87, 17, 69, 17, 45, 42, 1, 43, 8, 2, 50, 18, 8, 55, 65, 51, 25, 14, 4, 80, 33, 29, 82, 42, 40, 15, 89, 3, 22, 10, 9, 38, 24, 78, 94, 64, 29, 39, 24, 58, 89, 4, 22, 14, 35, 43, 18, 0, 14, 15, 49, 5, 27],
  [77, 29, 20, 36, 82, 41, 23, 86, 76, 63, 64, 18, 65, 12, 6, 98, 56, 13, 27, 40, 11, 98, 22, 6, 92, 19, 67, 38, 39, 58, 27, 41, 8, 14, 48, 39, 26, 34, 17, 7, 26, 2, 19, 98, 3, 35, 35, 14, 37, 39, 23, 29, 8, 1, 14, 0, 24, 50, 34, 20],
  [47, 1, 25, 68, 79, 77, 34, 41, 97, 35, 16, 76, 5, 20, 94, 90, 95, 44, 72, 67, 19, 19, 51, 69, 5, 56, 5, 45, 24, 41, 22, 19, 81, 14, 75, 23, 100, 14, 81, 47, 46, 21, 77, 54, 2, 2, 72, 15, 34, 21, 16, 40, 18, 35, 15, 24, 0, 25, 14, 23],
  [41, 58, 40, 99, 46, 18, 60, 26, 23, 32, 43, 41, 31, 29, 18, 42, 19, 36, 76, 26, 39, 11, 18, 22, 34, 47, 53, 35, 2, 30, 12, 75, 14, 86, 81, 18, 33, 92, 41, 32, 74, 5, 50, 11, 62, 31, 21, 24, 16, 55, 85, 3, 53, 19, 49, 50, 25, 0, 33, 27],
  [17, 47, 8, 2, 61, 74, 37, 26, 22, 31, 41, 9, 16, 95, 31, 68, 4, 49, 47, 59, 94, 63, 43, 21, 39, 14, 30, 23, 83, 52, 83, 34, 2, 21, 4, 1, 85, 33, 96, 50, 6, 24, 34, 28, 81, 24, 5, 80, 61, 46, 44, 42, 24, 27, 5, 34, 14, 33, 0, 83],
  [37, 10, 75, 24, 29, 74, 44, 69, 14, 7, 9, 24, 13, 55, 88, 28, 33, 9, 98, 8, 6, 67, 85, 56, 32, 1, 57, 33, 43, 35, 58, 59, 46, 1, 12, 81, 93, 44, 4, 43, 99, 41, 34, 19, 66, 44, 14, 5, 66, 39, 94, 60, 31, 77, 27, 20, 23, 27, 83, 0],
];
